idreq,amphId,amphTypeName,fplmunName,fplcouName,lat,lon,transcription,plat,plon,pplace
2315,18425,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
2316,10245,"Dressel 20","Golfe de Fos","France",43.3835430000000031,4.94285100000000011,"PSAVITI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
2317,3550,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SNR",37.6487789999999976,-5.50614600000000021,"La Catria"
2318,28597,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVCAT",37.6214840000000024,-5.13413400000000042,"Isla del Castillo"
2319,3125,"Dressel 20 parva","Roma","Italy",41.8999999999999986,12.483333,"LVPATI",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
2320,20204,"Dressel 20","Avenches","Switzerland",46.8808879999999988,7.04104200000000002,"CALPVRND",37.7722750000000005,-5.16239399999999993,"La Corregidora"
2321,3412,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
2322,1651,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SCLC",37.638263000000002,-5.16514800000000029,"Doña Mencía"
2323,7615,"Dressel 20","Augst","Switzerland",47.5368179999999967,7.71720499999999987,"SCOROBRES?",37.6509110000000007,-5.54389800000000044,"La Estacada"
2324,16254,"Dressel 20","St. Albans","United Kingdom",51.8333330000000032,-0.25,"LIVNIMELISSIP",37.6236469999999983,-5.60466499999999979,"Arva"
2325,28810,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.587336999999998,-5.79237000000000002,"Los Villares"
2326,13233,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
2327,28813,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.581744999999998,-5.66918599999999984,"Guadajoz"
2328,15268,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
2329,25787,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"ATITTAE",37.6731210000000019,-5.430593,"Berro II"
2330,10171,"Dressel 20","Golfe de Fos","France",43.3835430000000031,4.94285100000000011,"LSAR",37.7816370000000035,-5.18376600000000032,"Casa del Encinarejo Bajo"
2331,6494,"Dressel 20","Alexandria","Egypt",31.2156449999999985,29.9552660000000017,"LFO",37.3890760000000029,-5.98444299999999973,"Sevilla"
2332,29379,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FAVSTI",37.8067959999999985,-5.08400400000000019,"Dehesa de Arriba"
2333,327,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFCAT",37.6355720000000034,-5.15318699999999996,"Las Ánimas"
2334,27863,"Dressel 20","Rheinhessen","Germany",49.8333330000000032,8.16666700000000034,"SISEN",37.6487789999999976,-5.50614600000000021,"La Catria"
2335,27808,"Dressel 20","Hofheim","Germany",49.6574949999999973,8.41384500000000024,"MIM",37.7055700000000016,-5.34851800000000033,"Peñaflor"
2336,15512,"Dressel 20","Colchester","United Kingdom",51.8833330000000004,0.900000000000000022,"ACIRG (ACIRC)",37.6487789999999976,-5.50614600000000021,"La Catria"
2337,14608,"Dressel 20","Trier","Germany",49.7597900000000024,6.63662799999999997,"CLMFF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
2338,277,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FCAERARI",37.7968479999999971,-5.03023799999999977,"Villaseca"
2339,34450,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
2340,5794,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PORTO",37.6487789999999976,-5.50614600000000021,"La Catria"
2341,19044,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
2342,13265,"Dressel 20","Posadas","Spain",37.8020530000000008,-5.10725799999999985,"LFCCVFS",37.7629930000000016,-5.19923800000000025,"Villacisneros"
2343,1125,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LAL",37.6535799999999981,-5.18478399999999962,"Las Valbuenas"
2344,31734,"Dressel 20","Kempten","Germany",47.7322089999999974,10.3158580000000004,"QIMFN",37.671559000000002,-5.20847000000000016,"Malpica"
2345,26728,"Dressel 20","Hornachuelos","Spain",37.8333330000000032,-5.23333300000000001,"LFCCVFS",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
2346,280,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FCAERAR",37.7968479999999971,-5.03023799999999977,"Villaseca"
2347,1453,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"DATSCOL",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
2348,15920,"Dressel 20","Brecon","United Kingdom",51.9500000000000028,-3.38333299999999992,"IIIENNIIVL",37.660347999999999,-5.50794799999999984,"huerta del río"
2349,28226,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
2350,346,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVCAT",37.6214840000000024,-5.13413400000000042,"Isla del Castillo"
2351,3146,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MMCSVR",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
2352,208,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"ASVLE",37.7981279999999984,-4.9953479999999999,"El Rodriguillo"
2353,14048,"Dressel 20","Nida-Heddernheim","Germany",50.1595480000000009,8.64583499999999994,"CAPF",37.6171719999999965,-5.56554400000000005,"Castillo de Azanaque"
2354,7337,"Dressel 20","Rommerskirchen","Germany",51.0351670000000013,6.692361,"GMMF",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
2355,5782,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
2356,14681,"Dressel 20","Orlen","Germany",50.1816290000000009,8.18680499999999967,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
2357,13037,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN?",37.6126959999999997,-5.60742000000000029,"Tostoneras"
2358,14725,"Dressel 20","Trier","Germany",49.7597900000000024,6.63662799999999997,"DOMS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
2359,13011,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
2360,7366,"Dressel 20","Bled Takourart (Tocolosida)","Morokko",34.0300000000000011,-5.59999999999999964,"VIRG",37.5366149999999976,-5.9009520000000002,"Villar de Brenes"
2361,2539,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MHICAFC",37.6171719999999965,-5.56554400000000005,"Castillo de Azanaque"
2362,9164,"Dressel 20","Amiens","France",49.8999999999999986,2.29999999999999982,"SAXOFERR",37.7207459999999983,-5.29236299999999993,"Huerta de Belén"
2363,4329,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CTYC",37.6785390000000007,-5.22441699999999987,"La Graja"
2364,27581,"Dressel 20","Nida-Heddernheim","Germany",50.1595480000000009,8.64583499999999994,"LFF… & LEF…",37.6355720000000034,-5.15318699999999996,"Las Ánimas"
2365,8867,"Dressel 20","Banasa","Morokko",34.6014399999999966,-6.11581799999999998,"PORTO",37.6487789999999976,-5.50614600000000021,"La Catria"
2366,7009,"Dressel 20","Lora del Río","Spain",37.6589609999999979,-5.52751000000000037,"POPVLI",37.6575109999999995,-5.48777999999999988,"Los Guerras"
2367,20293,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"LFCFP",37.6970990000000015,-5.26200400000000013,"Las Monjas"
2368,3892,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LQR",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
2369,15410,"Dressel 20","London","United Kingdom",51.514248000000002,-0.0931450000000000056,"LAGER",37.6214840000000024,-5.13413400000000042,"Isla del Castillo"
2370,12245,"Dressel 20","Posadas","Spain",37.8020530000000008,-5.10725799999999985,"LFCDM",37.7802039999999977,-5.10942700000000016,"La Estrella"
2371,14230,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PCICELI",37.6236469999999983,-5.60466499999999979,"Arva"
2372,8981,"Dressel 20","Sidi Ali ben ahmed (Thamusida)","Morokko",34.3342839999999967,-6.49424699999999966,"CVP",37.6875989999999987,-5.27423700000000029,"Madueño"
2373,11955,"Dressel 20","Groß-Gerau","Germany",49.9213939999999994,8.48254999999999981,"SAXOFERREO",37.7207459999999983,-5.29236299999999993,"Huerta de Belén"
2374,13502,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
2375,3154,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MMCSVR",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
2376,26487,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"FCAERARI",37.7968479999999971,-5.03023799999999977,"Villaseca"
2377,14690,"Dressel 20","Bonn","Germany",50.7343800000000016,7.09548500000000004,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
2378,18355,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCARES",37.6141890000000032,-5.11560900000000007,"Alcotrista"
2379,28646,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"TFAMV",37.6050639999999987,-5.61980099999999982,"Mejía"
2380,532,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FIGEDPPAEF",37.7722750000000005,-5.16239399999999993,"La Corregidora"
2381,3418,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
2382,3023,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"ALFO",37.6487789999999976,-5.50614600000000021,"La Catria"
2383,2114,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FLFBCOL?",37.6141890000000032,-5.11560900000000007,"Alcotrista"
2384,17455,"Dressel 20","Nuits-Saint-Georges","France",47.1368289999999988,4.94900099999999998,"CIALB",37.671559000000002,-5.20847000000000016,"Malpica"
2385,4395,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CVVA",37.7802039999999977,-5.10942700000000016,"La Estrella"
2386,154,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FIGASVLEIANESES",37.7981279999999984,-4.9953479999999999,"El Rodriguillo"
2387,16763,"Dressel 20","Caernarfon","United Kingdom",53.1499999999999986,-4.26666699999999999,"LSLVPI",37.6748540000000034,-5.45143199999999961,"La María"
2388,1868,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CORBEL",37.6141890000000032,-5.11560900000000007,"Alcotrista"
2389,15489,"Dressel 20","Colchester","United Kingdom",51.8833330000000004,0.900000000000000022,"ACIRGI (ACIRCI)",37.4414220000000029,-6.04494799999999977,"Itálica"
2390,7341,"Dressel 20","Rommerskirchen","Germany",51.0351670000000013,6.692361,"LIVNIMELISSI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
2391,3504,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SNR",37.6487789999999976,-5.50614600000000021,"La Catria"
2392,16479,"Dressel 20","Chester","United Kingdom",53.2000000000000028,-2.9166669999999999,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
2393,3912,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LQS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
2394,516,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FIGEDOPPAEF",37.7722750000000005,-5.16239399999999993,"La Corregidora"
2395,26740,"Dressel 20","Hornachuelos","Spain",37.8333330000000032,-5.23333300000000001,"LFCCVFS",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
2396,3240,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PMZ",37.660347999999999,-5.50794799999999984,"huerta del río"
2397,370,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFM",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
2398,11836,"Dressel 20","Fuente Palmera","Spain",37.7049379999999985,-5.09964999999999957,"CCNS",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
2399,1485,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"DATSCOL",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
2400,18462,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"VIRGIN",37.5366149999999976,-5.9009520000000002,"Villar de Brenes"
2401,3799,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"POPVLI",37.6575109999999995,-5.48777999999999988,"Los Guerras"
2402,30477,"Dressel 20","Beauvais","France",49.4333329999999975,2.0833330000000001,"CAP…",37.8078679999999991,-4.95505200000000023,"El Sotillo"
2403,28246,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNNF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
2404,11925,"Dressel 20","Groß-Gerau","Germany",49.9213939999999994,8.48254999999999981,"QCCL",37.6609600000000029,-5.41380499999999998,"Las Sesenta"
2405,16094,"Dressel 20","Wroxeter","United Kingdom",52.6666669999999968,-2.64999999999999991,"QIAL…",37.671559000000002,-5.20847000000000016,"Malpica"
2406,29257,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCDM",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
2407,14658,"Dressel 20","Frankfurt am Main","Germany",50.1155199999999965,8.68416700000000041,"LMVE",37.6050639999999987,-5.61980099999999982,"Mejía"
2408,24003,"Dressel 20","Alicante","Spain",38.3500000000000014,-0.450000000000000011,"SEXIRVF",37.6487789999999976,-5.50614600000000021,"La Catria"
2409,6551,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"ARAXIFM (ARAXIEM)",37.6784200000000027,-5.21427999999999958,"Malpica Sur"
2410,6025,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FCERARIA",37.7968479999999971,-5.03023799999999977,"Villaseca"
2411,16931,"Dressel 20","Housesteads","United Kingdom",55.0166669999999982,-2.3333330000000001,"FSCIMNIANO",37.5859510000000014,-5.08842899999999965,"Las Delicias"
2412,8695,"Dressel 20","Salé (Sala)","Morokko",34.0531000000000006,-6.79846000000000039,"VIRIII",37.5366149999999976,-5.9009520000000002,"Villar de Brenes"
2413,30407,"Lamboglia 2","Lezhë","Albania",41.7836110000000005,19.6436109999999999,"SVRI",37.8091229999999996,-4.96704699999999999,"El Temple"
2414,5780,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MATDEFICNASMARSI",37.6559140000000028,-5.4229219999999998,"La Ramblilla"
2415,27808,"Dressel 20","Hofheim","Germany",49.6574949999999973,8.41384500000000024,"MIM",37.6487789999999976,-5.50614600000000021,"La Catria"
2416,18205,"Dressel 20","Vertault","France",47.9160970000000006,4.35139000000000031,"LQS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
2417,15627,"Dressel 20","Corbridge","United Kingdom",54.9666670000000011,-2.01666699999999999,"CAPF",37.6171719999999965,-5.56554400000000005,"Castillo de Azanaque"
2418,9218,"Dressel 20","Saint-Romain-de-Jalionas","France",45.7569659999999985,5.21526699999999988,"LAGER",37.6355720000000034,-5.15318699999999996,"Las Ánimas"
2419,29515,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"SCALAGR",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
2420,14414,"Dressel 20","Worms","Germany",49.6327840000000009,8.35916399999999982,"DIA",37.6731210000000019,-5.430593,"Berro II"
2421,13722,"Dressel 20","Lora del Río","Spain",37.6589609999999979,-5.52751000000000037,"CONSFC",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
2422,14272,"Dressel 20","Hofheim am Taunus","Germany",50.0901939999999968,8.44929699999999961,"EROTIS",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
2423,24871,"Dressel 20","Vienne","France",45.5247850000000014,4.87345299999999959,"SVRVS",37.8091229999999996,-4.96704699999999999,"El Temple"
2424,1332,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"AEMEVP?",37.6493740000000017,-5.19713400000000014,"Tarancón"
2425,28220,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
2426,28404,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"QIMF",37.6248709999999988,-5.55045900000000003,"El Judío"
2427,8019,"Dressel 20","Choloy","France",48.6631560000000007,5.8176420000000002,"LIVNIMELISSI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
2428,3889,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LQR",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
2429,16411,"Dressel 20","Exeter","United Kingdom",50.7000000000000028,-3.53333299999999983,"LMVE",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
2430,3232,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LMVE",37.6050639999999987,-5.61980099999999982,"Mejía"
2431,1111,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LAL",37.6493740000000017,-5.19713400000000014,"Tarancón"
2432,12379,"Dressel 20","Écija","Spain",37.5422030000000007,-5.08259900000000009,"LFCCVCAT...",37.6214840000000024,-5.13413400000000042,"Isla del Castillo"
2433,18692,"Dressel 20","Bardon Mill","United Kingdom",54.9666670000000011,-2.3333330000000001,"PARVA",37.6487789999999976,-5.50614600000000021,"La Catria"
2434,14321,"Dressel 20","Niederbieber","Germany",50.2715150000000008,8.56691700000000012,"LFCCV",37.7691879999999998,-5.11233299999999957,"Dehesilla"
2435,5820,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"GRADOS",37.6575109999999995,-5.48034200000000027,"Manuel Nieto"
2436,2111,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"TFAMV",37.6050639999999987,-5.61980099999999982,"Mejía"
2437,20642,"Dressel 20","Arbon","Switzerland",47.5153919999999985,9.43477900000000069,"FALBLIC",37.5888610000000014,-5.62663600000000041,"Villar Tesoro"
2438,3402,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
2439,2068,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"IIIFFIILVP",37.7055700000000016,-5.34851800000000033,"Peñaflor"
2440,9152,"Dressel 20","Amiens","France",49.8999999999999986,2.29999999999999982,"MAELALEX?",37.7232109999999992,-5.24641700000000011,"El Mohino"
2441,29365,"Dressel 20","Colchester","United Kingdom",51.8833330000000004,0.900000000000000022,"LFS",37.6731210000000019,-5.430593,"Berro II"
2442,15271,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNNF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
2443,291,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FCVCVM",37.7802039999999977,-5.10942700000000016,"La Estrella"
2444,1621,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LCH",37.6487789999999976,-5.50614600000000021,"La Catria"
2445,29473,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QSASC",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
2446,2759,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QIMS",37.6236469999999983,-5.60466499999999979,"Arva"
